,Url,Série,Numéro,Title,Cote,Check,Notes Erwan,Author(s),Scénariste,Dessinateur,Editor,Release date,Book format,Language,Summary,Grade,Cover,Estimated price,Bonus data
9782871291213,https://www.justbooks.fr/search/?keywords=9782871291213&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Pin-up,4,"Pin-up, tome 4",PINUP,o,,,,,Dargaud,1997,Couverture souple,Français,,3.33 Note moyenne,https://pictures.abebooks.com/isbn/9782871291213-us-300.jpg,,NaN
9782723406741,https://www.justbooks.fr/search/?keywords=9782723406741&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Pionniers du nouveau monde,1,Le Pilori,PIONN,o,,CHARLES-J.F,,,Glénat BD,1997,,Français,,,https://pictures.abebooks.com/isbn/9782723406741-us-300.jpg,,NaN
,,Les Pionniers du nouveau monde,2,Le grand dérangement,PIONN,o,,,,,,,,,,,,,
9782723407458,https://www.justbooks.fr/search/?keywords=9782723407458&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Pionniers du nouveau monde,3,Champ d'en-haut,PIONN,o,,CHARLES-J.F,,,Glénat BD,1998,,Français,,3.60 Note moyenne,https://pictures.abebooks.com/isbn/9782723407458-us-300.jpg,"€6,95",NaN
9782723408967,https://www.justbooks.fr/search/?keywords=9782723408967&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Pionniers du nouveau monde,4,La croix de Saint Louis,PIONN,o,,CHARLES-J.F,,,Glénat BD,1997,Couverture rigide,Français,,3.80 Note moyenne,https://pictures.abebooks.com/isbn/9782723408967-us-300.jpg,,NaN
9782723411011,https://www.justbooks.fr/search/?keywords=9782723411011&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Pionniers du nouveau monde,5,Du Sang dans la Boue,PIONN,o,,CHARLES-J.F,,,Glénat BD,1998,,Français,,3.80 Note moyenne,https://pictures.abebooks.com/isbn/9782723411011-us-300.jpg,,NaN
9782723412636,https://www.justbooks.fr/search/?keywords=9782723412636&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les Pionniers du nouveau monde,6,La Mort du Loup,PIONN,o,,CHARLES-J.F,,,Glénat BD,1998,,Français,,2.75 Note moyenne,https://pictures.abebooks.com/isbn/9782723412636-us-300.jpg,"€8,35",NaN
2203338024,https://www.justbooks.fr/search/?keywords=2203338024&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Les pionniers de l'aventure humaine,PIONN,o,,Boucq,,,Casterman,1984,Couverture souple,français,Hard to Find book,,https://pictures.abebooks.com/isbn/9782203338029-us-300.jpg,"€5,48",
2205029398,https://www.justbooks.fr/search/?keywords=2205029398&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,La Piscine de Micheville,PISCI,o,,,,,Dargaud Editeur,1985,,français,"Adult graphic novel, beautiful illustrations, original Italian book in French translation. A work of art.",,https://pictures.abebooks.com/isbn/9782205029390-us-300.jpg,,
9782723413220,https://www.justbooks.fr/search/?keywords=9782723413220&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Pixies,1,Le cercle des caraquins,PIXIE,o,,"Dubois, Pierre; Rivard, Robert",,,Glénat,1991,,Français,,,https://pictures.abebooks.com/isbn/9782723413220-us-300.jpg,,NaN
9782723414081,https://www.justbooks.fr/search/?keywords=9782723414081&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Pixies,2,Le roi des ombres,PIXIE,o,,"Dubois, Pierre; Rivard, Robert",,,Glénat,1994,,Français,,,https://pictures.abebooks.com/isbn/9782723414081-us-300.jpg,,NaN
2226039805,https://www.justbooks.fr/search/?keywords=2226039805&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Plaisir d'Offrir,PLAIS,o,,Vuillemin,,,GLENAT,1994,Couverture souple,français,,,https://pictures.abebooks.com/isbn/9782226039804-us-300.jpg,"€12,99",
9782205042917,https://www.justbooks.fr/search/?keywords=9782205042917&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Plume aux vents,1,La Folle et l'Assassin,PLUME,o,,Cothias Patrick,,,Dargaud,1996,Couverture souple,Français,,3.55 Note moyenne,https://pictures.abebooks.com/isbn/9782205042917-us-300.jpg,"€9,95",NaN
9782205043150,https://www.justbooks.fr/search/?keywords=9782205043150&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Plume aux vents,2,L'Oiseau-tonnerre,PLUME,o,,Cothias Patrick,,,Dargaud,1996,Couverture souple,Français,PLUME AUX VENTS n° 2 (1996) - André JUILLARD L'Oiseau Tonnerre,3.66 Note moyenne,https://pictures.abebooks.com/isbn/9782205043150-us-300.jpg,"€10,88",NaN
9782205046458,https://www.justbooks.fr/search/?keywords=9782205046458&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Plume aux vents,3,Beau-Ténébreux,PLUME,o,,"Juillard, André; Cothias, Patrick",,,Dargaud,2001,Couverture souple,Français,,3.62 Note moyenne,https://pictures.abebooks.com/isbn/9782205046458-us-300.jpg,,NaN
9782205052442,https://www.justbooks.fr/search/?keywords=9782205052442&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Plume aux vents,4,Ni Dieu ni diable,PLUME,o,,,,,Dargaud,2002,Couverture souple,Français,,3.65 Note moyenne,https://pictures.abebooks.com/isbn/9782205052442-us-300.jpg,"€19,06",NaN
,,ONE SHOT,,"Plus con, on tue",PLUSC,o,,"Guy Vidal, Alain bignon","Vidal, Guy","Bignon, Alain",,,,,,,,,
9782756006314,https://www.justbooks.fr/search/?keywords=9782756006314&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,"Poco-Woki, Prince des chasseurs",POCOW,o,,TOFEPI,,,Delcourt,2007,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782756006314-us-300.jpg,"€12,51",NaN
9782723413923,https://www.justbooks.fr/search/?keywords=9782723413923&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le pont dans la vase,1,L'Anguille,PONTD,o,,"Chomet; Chevillard, Hubert",,,Glénat,1993,Couverture rigide,Français,Eastman shelf 12,,https://pictures.abebooks.com/isbn/9782723413923-us-300.jpg,"€27,49",NaN
2205036122,https://www.justbooks.fr/search/?keywords=2205036122&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Porfiri,PORFI,o,,Saudelli,,,Dargaud,1990,Couverture rigide,français,"Porfiri is a private at the Orson Welles. In Hamburg, he lives in a decadent environment that is reminiscent of the Berlin before the Nazis. When, moreover, the Customer is sulphurous and the culprit is not the one.",,https://pictures.abebooks.com/isbn/9782205036121-us-300.jpg,,
,,OnE SHOT,,Porfirio et gabriel,PORFI,o,,Fmuir,F'Murrr,F'Murrr,,,,,,,,,
,,La vie douleureuse de Théodule Gouâtremou,,Porte-à-porte malheur,PORTE,o,,FOERSTER,"Foerster, Philippe","Foerster, Philippe",,,,,,,,,
,,ONE SHOT,,Poulet aux prunes,POULE,o,,Marjane Satrapi,"Satrapi, Marjane","Satrapi, Marjane",,,,,,,,,
9782723409100,https://www.justbooks.fr/search/?keywords=9782723409100&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Poupée d'ivoire,1,Nuits sauvages,POUPE,o,,FRANZ,,,Glénat BD,1997,,Français,,,https://pictures.abebooks.com/isbn/9782723409100-us-300.jpg,"€5,97",Google Nuits sauvages [Franz] [48pp.]
9782723410151,https://www.justbooks.fr/search/?keywords=9782723410151&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Poupée d'ivoire,2,La griffe de bronze,POUPE,o,,Franz,,,Glénat BD,1989,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782723410151-us-300.jpg,,NaN
9782723411455,https://www.justbooks.fr/search/?keywords=9782723411455&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Poupée d'ivoire,3,La reine oubliée,POUPE,o,,Franz,,,Glénat BD,1990,Couverture rigide,Français,,,https://pictures.abebooks.com/isbn/9782723411455-us-300.jpg,,NaN
9782723412155,https://www.justbooks.fr/search/?keywords=9782723412155&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Poupée d'ivoire,4,Le tombeau Scythe,POUPE,o,,Franz,,,Glénat BD,1993,,Français,,,https://pictures.abebooks.com/isbn/9782723412155-us-300.jpg,"€22,90",NaN
9782723425353,https://www.justbooks.fr/search/?keywords=9782723425353&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Poupée d'ivoire,5,Le roi des singes,POUPE,o,,Franz,,,Glénat BD,1995,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782723425353-us-300.jpg,"€9,99",Google Le roi des singes [Franz] [48pp.]
9782723419482,https://www.justbooks.fr/search/?keywords=9782723419482&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Poupée d'ivoire,6,Le juge,POUPE,o,,Franz,,,Glénat BD,1998,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782723419482-us-300.jpg,"€9,99",NaN
9782873530310,https://www.justbooks.fr/search/?keywords=9782873530310&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Pour l'amour de Guenièvre,POURL,o,,"Servais, J-C",,,Helyode,1992,,Français,,,https://pictures.abebooks.com/isbn/9782873530310-us-300.jpg,,NaN
9782756003801,https://www.justbooks.fr/search/?keywords=9782756003801&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Pourquoi j'ai tué Pierre,POURQ,o,,,,,Delcourt,2006,Couverture souple,Français,,3.84 Note moyenne,https://pictures.abebooks.com/isbn/9782756003801-us-300.jpg,,NaN
9782906187870,https://www.justbooks.fr/search/?keywords=9782906187870&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Pouvoir des innocents,1,Joshua,POUVO,o,,"Hirn; Brunschwig, Luc",,,Delcourt,2004,Couverture souple,Français,Eastman shelf 9 differnt cover man against the wall,4.06 Note moyenne,https://pictures.abebooks.com/isbn/9782906187870-us-300.jpg,"€14,51",NaN
9782840550358,https://www.justbooks.fr/search/?keywords=9782840550358&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Pouvoir des innocents,2,Amy,POUVO,o,,"Brunschwig, Luc; Hirn",,,Delcourt,1993,Couverture souple,Français,64pages. 32x22x1cm. Album.,4.31 Note moyenne,https://pictures.abebooks.com/isbn/9782840550358-us-300.jpg,"€14,51",NaN
9782840550778,https://www.justbooks.fr/search/?keywords=9782840550778&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Pouvoir des innocents,3,Providence,POUVO,o,,Laurent Hirn; Luc Brunschwig,,,Productions Guy Delcourt,2004,Couverture rigide,,56pages. 32x23x1cm. Album.,4.38 Note moyenne,https://pictures.abebooks.com/isbn/9782840550778-us-300.jpg,"€14,51",NaN
9782840551836,https://www.justbooks.fr/search/?keywords=9782840551836&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Pouvoir des innocents,4,Jessica,POUVO,o,,BRUNSCHWIG+HIRN,,,Delcourt,2004,Couverture souple,Français,,4.33 Note moyenne,https://pictures.abebooks.com/isbn/9782840551836-us-300.jpg,,NaN
9782840554400,https://www.justbooks.fr/search/?keywords=9782840554400&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Pouvoir des innocents,5,Sergent Logan,POUVO,o,,"Brunschwig, Luc",,,Delcourt,2002,Couverture souple,Français,,4.25 Note moyenne,https://pictures.abebooks.com/isbn/9782840554400-us-300.jpg,,NaN
9782352045458,https://www.justbooks.fr/search/?keywords=9782352045458&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,La Présidente,2,Totalitaire,PRESI,o,,,,,Les Arènes,2016,Couverture souple,Français,,3.58 Note moyenne,https://pictures.abebooks.com/isbn/9782352045458-us-300.jpg,"€19,28",NaN
9782723404907,https://www.justbooks.fr/search/?keywords=9782723404907&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le prisonnier des étoiles,1,Le prisonnier des étoiles,PRISO,o,,Alfonso Font,,,Glénat,1991,Couverture rigide,,,3.52 Note moyenne,https://pictures.abebooks.com/isbn/9782723404907-us-300.jpg,,NaN
9782731604917,https://www.justbooks.fr/search/?keywords=9782731604917&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le prisonnier des étoiles,2,Le dome des plaisirs,PRISO,o,,Font,,,Les Humanoïdes associés,1989,,Français,,3.00 Note moyenne,https://pictures.abebooks.com/isbn/9782731604917-us-300.jpg,,NaN
,,Le privé d'Hollywood,1,Le privé d'Hollywood,PRIVE,o,,,,,,,,,,,,,
9782800117539,https://www.justbooks.fr/search/?keywords=9782800117539&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le privé d'Hollywood,3,Couleur café,PRIVE,o,,Philippe Berthet; François Rivière; José-Louis Bocquet,,,Editions Dupuis,1990,,Français,,3.40 Note moyenne,https://pictures.abebooks.com/isbn/9782800117539-us-300.jpg,,NaN
9782800114156,https://www.justbooks.fr/search/?keywords=9782800114156&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le privé d'Hollywood,4,Amerika,PRIVE,o,,Berthet Riviere+Bocquet,,,Dupuis,1990,,Français,,,https://pictures.abebooks.com/isbn/9782800114156-us-300.jpg,,NaN
,,Le privé d'Hollywood,5,L'oeil du chasseur,PRIVE,o,,,,,,,,,,,,,
,,Le privé d'Hollywood,7,Retour de flamme,PRIVE,o,,,,,,,,,,,,,
2756000132,https://www.justbooks.fr/search/?keywords=2756000132&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Professeur Bell,5,L'Irlande à bicyclette,PROFE,o,,"Sfar, Joann; Tanquerelle, Hervé",,,DELCOURT,2006,Couverture souple,français,,3.74 Note moyenne,https://pictures.abebooks.com/isbn/9782756000138-us-300.jpg,"€26,38",
9782803610105,https://www.justbooks.fr/search/?keywords=9782803610105&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Professeur Stratus,2,La forteresse amphibie,PROFE,o,,Counhaye,,,Le Lombard,1996,Couverture rigide,,,,https://pictures.abebooks.com/isbn/9782803610105-us-300.jpg,,NaN
,,ONE SHOT,,Psycho investigateur,PSYCH,o,,"Erwan Courbier, Benoit dahan","Courbier, Erwan","Dahan, Benoit",,,,,,,,,
9782226078186,https://www.justbooks.fr/search/?keywords=9782226078186&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Putain de télé ! ,PUTAI,o,,Vince; Stan,,,Albin Michel - L'Echo des ...,1995,,Français,,,https://pictures.abebooks.com/isbn/9782226078186-us-300.jpg,,"Google Putain de télé! [Stan, Vince] [51pp.]"
2205017055,https://www.justbooks.fr/search/?keywords=2205017055&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Quatre doigts - L'Homme de papier,QUATR,o,,"Doigts, Quatre",,,Darguad/Editeur,1982,Couverture souple,français,,,https://pictures.abebooks.com/isbn/9782205017052-us-300.jpg,"€8,70",
220502406X,https://www.justbooks.fr/search/?keywords=220502406X&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,La Quête de l'oiseau du temps,1,La conque de Ramor,QUETE,o,,,,,,,Couverture rigide,français,,4.04 Note moyenne,https://pictures.abebooks.com/isbn/9782205024067-us-300.jpg,"€17,99",
,,La Quête de l'oiseau du temps,2,Le temple de l'oubli,QUETE,o,,Mohamed Aouamri; Régis Loisel,,,,,,,,,,,
2205029525,https://www.justbooks.fr/search/?keywords=2205029525&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,La Quête de l'oiseau du temps,3,Le Rige,QUETE,o,,,,,SERGE MAIGNE,,,français,,4.27 Note moyenne,https://pictures.abebooks.com/isbn/9782205029529-us-300.jpg,"€42,42",
2205043943,https://www.justbooks.fr/search/?keywords=2205043943&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,La Quête de l'oiseau du temps,5,L'Ami Javin,QUETE,o,,"Loisel, Régis; Le Tendre, Serge",,,Dargaud,1998,Couverture souple,français,,3.97 Note moyenne,https://pictures.abebooks.com/isbn/9782205043945-us-300.jpg,"€3,56",
9782205056334,https://www.justbooks.fr/search/?keywords=9782205056334&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,La Quête de l'oiseau du temps,6,Le grimoire des dieux,QUETE,o,,Mohamed Aouamri; Régis Loisel,,,Dargaud,2007,Couverture souple,Français,,3.93 Note moyenne,https://pictures.abebooks.com/isbn/9782205056334-us-300.jpg,"€18,89",NaN
,,Quino,1,Pas mal et vous ?,QUIN,o,,Quino,Quino,Quino,,,,,,,,,
9782723412551,https://www.justbooks.fr/search/?keywords=9782723412551&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Quino,11,Qui est le chef?,QUIN,o,,Quino,,,Glénat BD,1990,Couverture rigide,Français,,3.00 Note moyenne,https://pictures.abebooks.com/isbn/9782723412551-us-300.jpg,"€64,64",NaN
9782723409445,https://www.justbooks.fr/search/?keywords=9782723409445&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Quino,10,Les gaffes de Cupidon,QUINO,o,,Quino,,,Glénat BD,1988,Couverture souple,Français,,4.26 Note moyenne,https://pictures.abebooks.com/isbn/9782723409445-us-300.jpg,"€19,90",NaN
9782803607310,https://www.justbooks.fr/search/?keywords=9782803607310&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Raffington Event - Détective,RAFFI,o,,Andreas,,,Le Lombard,1996,Couverture souple,Français,,3.50 Note moyenne,https://pictures.abebooks.com/isbn/9782803607310-us-300.jpg,,"Google Raffington Event, détective [Andreas] [56pp.]"
9782913567009,https://www.justbooks.fr/search/?keywords=9782913567009&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Rahan,1,Le Mariage de Rahan,RAHAN,o,,,,,Lecureux Prod.,1999,Couverture souple,Français,,5.00 Note moyenne,https://pictures.abebooks.com/isbn/9782913567009-us-300.jpg,"€48,61",NaN
9782913567054,https://www.justbooks.fr/search/?keywords=9782913567054&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Rahan,2,La Montagne fendue,RAHAN,o,,,,,Lecureux Prod.,2000,Couverture souple,Français,,5.00 Note moyenne,https://pictures.abebooks.com/isbn/9782913567054-us-300.jpg,"€52,99",NaN
9782913567108,https://www.justbooks.fr/search/?keywords=9782913567108&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Rahan,3,Les fils de Rahan,RAHAN,o,,"Lecureux, Roger; Chéret, André; Lécureux, Jean-François",,,Lecureux,2002,Couverture souple,Français,,4.50 Note moyenne,https://pictures.abebooks.com/isbn/9782913567108-us-300.jpg,"€10,99","Google Les fils de Rahan [André Chéret, Roger Lécureux, Jean-François Lécureux] [60pp.]"
2840550016,https://www.justbooks.fr/search/?keywords=2840550016&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Rails,1,Jaguars,RAILS,o,,CHAUVEL-SIMON.F,,,DELCOURT,,Couverture souple,français,,2.50 Note moyenne,https://pictures.abebooks.com/isbn/9782840550013-us-300.jpg,"€12,01",
9782840550167,https://www.justbooks.fr/search/?keywords=9782840550167&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Rails,2,La garde blanche,RAILS,o,,Chauvel; Mary-Manz Simon; Findakly,,,Productions Guy Delcourt,1993,,,,,https://pictures.abebooks.com/isbn/9782840550167-us-300.jpg,,NaN
9782840550389,https://www.justbooks.fr/search/?keywords=9782840550389&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Rails,3,La Chute du Lion,RAILS,o,,CHAUVEL-SIMON.F,,,Delcourt,2004,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782840550389-us-300.jpg,,"Google La chute du lion [David Chauvel, Fred Simon] [48pp.]"
9782840550754,https://www.justbooks.fr/search/?keywords=9782840550754&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Rails,4,Face à face,RAILS,o,,Simon; Chauvel,,,Productions Guy Delcourt,1995,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782840550754-us-300.jpg,"€20,17",NaN
9782858151820,https://www.justbooks.fr/search/?keywords=9782858151820&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,La raison du plus mort,RAISO,o,,Foerster,,,Fluide glacial - Audie,1994,Couverture rigide,Français,,,https://pictures.abebooks.com/isbn/9782858151820-us-300.jpg,,NaN
